,session_id,session_started_at,session_ended_at,user_id,device_type,device_browser,device_operating_system,device_language,country,session_duration,session_weekday,day_period,time_btw_sessions
19141,189152551.0,2023-03-12 02:12:42,2023-03-12 02:41:10,479843799471566,mobile,google,ios,FR,FR,0 days 00:28:28,6,night,58 days 19:26:08
19142,1872895883.0,2023-09-07 05:09:30,2023-09-07 05:28:37,479843799471566,mobile,google,ios,FR,FR,0 days 00:19:07,3,night,179 days 02:28:20
19143,207601576.0,2023-09-11 13:59:49,2023-09-11 14:18:29,479843799471566,mobile,google,ios,FR,FR,0 days 00:18:40,0,afternoon,4 days 08:31:12
19144,419138757.0,2023-10-24 14:35:45,2023-10-24 14:58:50,479843799471566,mobile,google,ios,FR,FR,0 days 00:23:05,1,afternoon,43 days 00:17:16
19145,1916768727.0,2023-04-12 15:19:06,2023-04-12 15:44:38,480239668031770,desktop,google,windows,,FR,0 days 00:25:32,2,afternoon,
19146,4189517911.0,2023-10-04 05:15:22,2023-10-04 05:29:22,480239668031770,desktop,google,windows,,FR,0 days 00:14:00,2,night,174 days 13:30:44
19147,3205307171.0,2023-04-21 11:05:07,2023-04-21 11:37:30,480279303228114,desktop,google,windows,,FR,0 days 00:32:23,4,morning,
19148,1954962250.0,2023-08-03 07:47:06,2023-08-03 08:22:01,480279303228114,desktop,google,windows,,FR,0 days 00:34:55,3,morning,103 days 20:09:36
19149,1547736633.0,2023-08-20 09:06:56,2023-08-20 09:23:21,480279303228114,desktop,google,windows,,FR,0 days 00:16:25,6,morning,17 days 00:44:55
19150,1489240531.0,2023-04-26 03:03:57,2023-04-26 04:03:50,480571264028083,desktop,yahoo,windows,,FR,0 days 00:59:53,2,night,
19151,689299399.0,2023-01-21 18:33:46,2023-01-21 18:44:06,480636931945145,desktop,google,windows,,UK,0 days 00:10:20,5,evening,
19152,618000452.0,2023-08-22 01:22:30,2023-08-22 01:39:21,480636931945145,desktop,google,windows,,UK,0 days 00:16:51,1,night,212 days 06:38:24
19153,3614583058.0,2023-01-17 18:01:14,2023-01-17 18:15:05,481384100930745,mobile,google,ios,FR,FR,0 days 00:13:51,1,evening,
19154,3457162379.0,2023-11-08 05:20:46,2023-11-08 05:32:53,481384100930745,mobile,google,ios,FR,FR,0 days 00:12:07,2,night,294 days 11:05:41
19155,,2023-03-11 03:44:53,2023-03-11 04:26:21,482700027403442,desktop,google,windows,,FR,0 days 00:41:28,5,night,
19156,,2023-03-19 05:01:29,2023-03-19 05:42:51,482700027403442,desktop,google,windows,,FR,0 days 00:41:22,6,night,8 days 00:35:08
19157,,2023-03-24 19:00:46,2023-03-24 19:10:41,482700027403442,desktop,google,windows,,FR,0 days 00:09:55,4,evening,5 days 13:17:55
19158,,2023-06-27 09:20:18,2023-06-27 09:47:23,482700027403442,desktop,google,windows,,FR,0 days 00:27:05,1,morning,94 days 14:09:37
19159,,2023-08-01 05:54:38,2023-08-01 06:17:42,482700027403442,desktop,google,windows,,FR,0 days 00:23:04,1,night,34 days 20:07:15
19160,421369338.0,2023-01-23 20:42:12,2023-01-23 21:33:54,482709345259909,desktop,google,windows,,FR,0 days 00:51:42,0,evening,
19161,3336756820.0,2023-03-07 05:32:05,2023-03-07 06:02:05,482709345259909,desktop,google,windows,,FR,0 days 00:30:00,1,night,42 days 07:58:11
19162,2471022532.0,2023-08-13 00:05:14,2023-08-13 00:24:48,482709345259909,desktop,google,windows,,FR,0 days 00:19:34,6,night,158 days 18:03:09
19163,2748641837.0,2023-09-03 04:45:08,2023-09-03 05:09:11,482709345259909,desktop,google,windows,,FR,0 days 00:24:03,6,night,21 days 04:20:20
19164,3396617861.0,2023-11-21 19:07:48,2023-11-21 20:03:40,482709345259909,desktop,google,windows,,FR,0 days 00:55:52,1,evening,79 days 13:58:37
19165,3209983988.0,2023-12-23 16:30:34,2023-12-23 16:48:23,482709345259909,desktop,google,windows,,FR,0 days 00:17:49,5,afternoon,31 days 20:26:54
19166,2965720557.0,2023-01-14 16:13:14,2023-01-14 17:08:57,483022397678738,desktop,,windows,,FR,0 days 00:55:43,5,afternoon,
19167,297959864.0,2023-05-29 09:45:57,2023-05-29 09:54:58,483022397678738,desktop,,windows,,FR,0 days 00:09:01,0,morning,134 days 16:37:00
19168,351375055.0,2023-09-22 17:53:05,2023-09-22 18:07:03,483022397678738,desktop,,windows,,FR,0 days 00:13:58,4,afternoon,116 days 07:58:07
19169,596839283.0,2023-03-20 12:25:50,2023-03-20 12:43:18,483182729855845,mobile,google,ios,FR,FR,0 days 00:17:28,0,afternoon,
19170,741214502.0,2023-06-19 10:12:26,2023-06-19 10:29:26,483182729855845,mobile,google,ios,FR,FR,0 days 00:17:00,0,morning,90 days 21:29:08
19171,385659672.0,2023-07-20 03:17:12,2023-07-20 04:06:55,483182729855845,mobile,google,ios,FR,FR,0 days 00:49:43,3,night,30 days 16:47:46
19172,1494230076.0,2023-10-01 12:48:26,2023-10-01 13:34:14,483182729855845,mobile,google,ios,FR,FR,0 days 00:45:48,6,afternoon,73 days 08:41:31
19173,222986212.0,2023-08-31 03:03:50,2023-08-31 03:47:11,483930267361822,mobile,google,ios,FR,FR,0 days 00:43:21,3,night,
19174,3637451024.0,2023-09-05 04:25:58,2023-09-05 04:50:13,483930267361822,mobile,google,ios,FR,FR,0 days 00:24:15,1,night,5 days 00:38:47
19175,3997100277.0,2023-03-06 22:35:52,2023-03-06 23:21:33,485659818626284,mobile,google,ios,EN,FR,0 days 00:45:41,0,evening,
19176,1836176506.0,2023-11-06 14:30:02,2023-11-06 15:23:01,485659818626284,mobile,google,ios,EN,FR,0 days 00:52:59,0,afternoon,244 days 15:08:29
19177,1770000875.0,2023-05-08 23:22:06,2023-05-08 23:51:39,486233375697231,mobile,,android,FR,FR,0 days 00:29:33,0,evening,
19178,252235637.0,2023-09-19 16:00:46,2023-09-19 16:01:54,486233375697231,mobile,,android,FR,FR,0 days 00:01:08,1,afternoon,133 days 16:09:07
19179,2410107423.0,2023-11-02 19:19:41,2023-11-02 20:03:00,486233375697231,mobile,,android,FR,FR,0 days 00:43:19,3,evening,44 days 03:17:47
19180,4176146644.0,2023-02-05 06:14:55,2023-02-05 06:24:26,486271701595516,mobile,google,android,FR,UK,0 days 00:09:31,6,morning,
19181,,2023-01-25 12:06:04,2023-01-25 12:52:54,486862850730565,mobile,bing,android,FR,,0 days 00:46:50,2,afternoon,
19182,,2023-07-12 10:18:14,2023-07-12 11:00:14,486862850730565,mobile,bing,android,FR,,0 days 00:42:00,2,morning,167 days 21:25:20
19183,,2023-10-05 15:21:55,2023-10-05 16:13:26,486862850730565,mobile,bing,android,FR,,0 days 00:51:31,3,afternoon,85 days 04:21:41
19184,1280205079.0,2023-02-24 14:49:12,2023-02-24 14:58:58,487623577330549,mobile,google,android,FR,FR,0 days 00:09:46,4,afternoon,
19185,2684206323.0,2023-06-02 09:35:13,2023-06-02 10:17:52,487623577330549,mobile,google,android,FR,FR,0 days 00:42:39,4,morning,97 days 18:36:15
19186,286090649.0,2023-03-07 12:27:40,2023-03-07 13:17:31,487740815826711,mobile,bing,android,FR,FR,0 days 00:49:51,1,afternoon,
19187,223421898.0,2023-06-03 10:16:31,2023-06-03 10:22:15,487740815826711,mobile,bing,android,FR,FR,0 days 00:05:44,5,morning,87 days 20:59:00
19188,100275984.0,2023-06-10 10:16:32,2023-06-10 10:52:23,487740815826711,mobile,bing,android,FR,FR,0 days 00:35:51,5,morning,6 days 23:54:17
19189,4283512858.0,2023-06-11 16:53:10,2023-06-11 17:44:06,487740815826711,mobile,bing,android,FR,FR,0 days 00:50:56,6,afternoon,1 days 06:00:47
19190,3728165702.0,2023-07-23 10:15:11,2023-07-23 10:16:43,487740815826711,mobile,bing,android,FR,FR,0 days 00:01:32,6,morning,41 days 16:31:05
19191,4000094271.0,2023-08-17 20:01:53,2023-08-17 20:33:40,487740815826711,mobile,bing,android,FR,FR,0 days 00:31:47,3,evening,25 days 09:45:10
19192,1527747292.0,2023-11-12 06:41:07,2023-11-12 07:40:15,487740815826711,mobile,bing,android,FR,FR,0 days 00:59:08,6,morning,86 days 10:07:27
19193,2281583523.0,2023-11-29 14:15:15,2023-11-29 14:47:45,487740815826711,mobile,bing,android,FR,FR,0 days 00:32:30,2,afternoon,17 days 06:35:00
19194,1659669809.0,2023-03-21 16:40:33,2023-03-21 17:06:21,487863814796822,mobile,,ios,EN,UK,0 days 00:25:48,1,afternoon,
19195,4174249066.0,2023-05-08 19:13:33,2023-05-08 19:39:37,487863814796822,mobile,,ios,EN,UK,0 days 00:26:04,0,evening,48 days 02:07:12
19196,4052243300.0,2023-11-19 20:44:32,2023-11-19 21:11:28,487863814796822,mobile,,ios,EN,UK,0 days 00:26:56,6,evening,195 days 01:04:55
19197,,2023-01-08 18:20:38,2023-01-08 18:47:35,487872234608208,mobile,google,android,FR,FR,0 days 00:26:57,6,evening,
19198,,2023-01-15 13:48:09,2023-01-15 14:17:59,487872234608208,mobile,google,android,FR,FR,0 days 00:29:50,6,afternoon,6 days 19:00:34
19199,,2023-03-23 13:38:16,2023-03-23 14:22:29,487872234608208,mobile,google,android,FR,FR,0 days 00:44:13,3,afternoon,66 days 23:20:17
19200,,2023-08-14 03:14:26,2023-08-14 03:29:14,487872234608208,mobile,google,android,FR,FR,0 days 00:14:48,0,night,143 days 12:51:57
19201,,2023-09-21 21:28:03,2023-09-21 22:06:54,487872234608208,mobile,google,android,FR,FR,0 days 00:38:51,3,evening,38 days 17:58:49
19202,,2023-09-22 18:38:31,2023-09-22 19:11:57,487872234608208,mobile,google,android,FR,FR,0 days 00:33:26,4,evening,0 days 20:31:37
19203,3145927393.0,2023-03-17 23:35:25,2023-03-18 00:32:08,489275985288808,desktop,google,windows,,FR,0 days 00:56:43,4,evening,
19204,2384964959.0,2023-12-03 19:06:10,2023-12-03 19:39:54,489275985288808,desktop,google,windows,,FR,0 days 00:33:44,6,evening,260 days 18:34:02
19205,695058478.0,2023-12-09 05:50:52,2023-12-09 06:09:59,489275985288808,desktop,google,windows,,FR,0 days 00:19:07,5,night,5 days 10:10:58
19206,866945129.0,2023-04-25 19:45:04,2023-04-25 20:38:42,489616697403675,mobile,google,ios,FR,FR,0 days 00:53:38,1,evening,
19207,1307587917.0,2023-09-09 16:39:43,2023-09-09 17:06:54,489616697403675,mobile,google,ios,FR,FR,0 days 00:27:11,5,afternoon,136 days 20:01:01
19208,3360168503.0,2023-09-29 21:44:36,2023-09-29 22:29:38,489616697403675,mobile,google,ios,FR,FR,0 days 00:45:02,4,evening,20 days 04:37:42
19209,4132747111.0,2023-12-19 06:49:35,2023-12-19 07:47:45,489616697403675,mobile,google,ios,FR,FR,0 days 00:58:10,1,morning,80 days 08:19:57
19210,3033143696.0,2023-01-23 13:09:46,2023-01-23 13:42:37,490348554417298,desktop,google,windows,,FR,0 days 00:32:51,0,afternoon,
19211,1998430874.0,2023-09-13 12:23:33,2023-09-13 12:59:27,490348554417298,desktop,google,windows,,FR,0 days 00:35:54,2,afternoon,232 days 22:40:56
19212,1077452641.0,2023-01-18 23:59:25,2023-01-19 00:23:40,490423940133663,mobile,google,android,Other,FR,0 days 00:24:15,2,evening,
19213,2127567796.0,2023-01-21 11:23:18,2023-01-21 12:14:24,490423940133663,mobile,google,android,Other,FR,0 days 00:51:06,5,morning,2 days 10:59:38
19214,3954519707.0,2023-10-12 05:28:11,2023-10-12 06:02:00,490423940133663,mobile,google,android,Other,FR,0 days 00:33:49,3,night,263 days 17:13:47
19215,,2023-07-18 23:21:28,2023-07-19 00:13:19,490888777299567,mobile,,android,FR,FR,0 days 00:51:51,1,evening,
19216,,2023-11-22 17:08:53,2023-11-22 17:21:35,490888777299567,mobile,,android,FR,FR,0 days 00:12:42,2,afternoon,126 days 16:55:34
19217,,2023-12-12 02:07:30,2023-12-12 02:32:10,490888777299567,mobile,,android,FR,FR,0 days 00:24:40,1,night,19 days 08:45:55
19218,392964069.0,2023-07-09 11:55:46,2023-07-09 12:51:36,491075867192755,,bing,,,FR,0 days 00:55:50,6,morning,
19219,2605736727.0,2023-07-10 06:51:19,2023-07-10 07:26:39,491075867192755,,bing,,,FR,0 days 00:35:20,0,morning,0 days 17:59:43
19220,2402957966.0,2023-01-01 12:57:15,2023-01-01 13:51:30,492255434386670,mobile,google,ios,,FR,0 days 00:54:15,6,afternoon,
19221,1227373665.0,2023-03-01 12:21:45,2023-03-01 13:21:31,492255434386670,mobile,google,ios,,FR,0 days 00:59:46,2,afternoon,58 days 22:30:15
19222,993042050.0,2023-07-10 21:35:32,2023-07-10 22:10:43,492255434386670,mobile,google,ios,,FR,0 days 00:35:11,0,evening,131 days 08:14:01
19223,1410525895.0,2023-08-16 05:16:52,2023-08-16 06:10:54,492255434386670,mobile,google,ios,,FR,0 days 00:54:02,2,night,36 days 07:06:09
19224,2491517631.0,2023-08-12 17:52:25,2023-08-12 18:49:13,492755455206698,mobile,yahoo,ios,FR,FR,0 days 00:56:48,5,afternoon,
19225,2237332266.0,2023-08-24 03:29:16,2023-08-24 04:22:59,492755455206698,mobile,yahoo,ios,FR,FR,0 days 00:53:43,3,night,11 days 08:40:03
19226,2687360484.0,2023-09-01 22:35:46,2023-09-01 22:51:57,492755455206698,mobile,yahoo,ios,FR,FR,0 days 00:16:11,4,evening,8 days 18:12:47
19227,2627502299.0,2023-10-18 09:28:22,2023-10-18 09:30:53,492755455206698,mobile,yahoo,ios,FR,FR,0 days 00:02:31,2,morning,46 days 10:36:25
19228,469005250.0,2023-11-20 20:38:10,2023-11-20 21:33:55,492755455206698,mobile,yahoo,ios,FR,FR,0 days 00:55:45,0,evening,33 days 11:07:17
19229,1888879290.0,2023-12-22 02:33:45,2023-12-22 03:09:18,492755455206698,mobile,yahoo,ios,FR,FR,0 days 00:35:33,4,night,31 days 04:59:50
19230,1803534466.0,2023-01-14 07:23:23,2023-01-14 07:30:16,492853335254503,mobile,google,android,FR,FR,0 days 00:06:53,5,morning,
19231,2132882087.0,2023-03-18 21:48:57,2023-03-18 22:47:41,492853335254503,mobile,google,android,FR,FR,0 days 00:58:44,5,evening,63 days 14:18:41
19232,286800479.0,2023-07-18 09:12:35,2023-07-18 09:25:14,492898853302483,desktop,bing,windows,,FR,0 days 00:12:39,1,morning,
19233,3128326697.0,2023-07-27 03:35:36,2023-07-27 04:24:02,492898853302483,desktop,bing,windows,,FR,0 days 00:48:26,3,night,8 days 18:10:22
19234,3534917586.0,2023-09-10 08:53:21,2023-09-10 09:07:40,493479269129358,mobile,bing,android,EN,,0 days 00:14:19,6,morning,
19235,3298290858.0,2023-03-31 19:32:44,2023-03-31 20:10:35,493674574366906,desktop,yahoo,windows,,,0 days 00:37:51,4,evening,
19236,4280414872.0,2023-04-01 03:43:53,2023-04-01 03:59:01,493674574366906,desktop,yahoo,windows,,,0 days 00:15:08,5,night,0 days 07:33:18
19237,1898100803.0,2023-10-31 05:48:33,2023-10-31 06:46:32,493674574366906,desktop,yahoo,windows,,,0 days 00:57:59,1,night,213 days 01:49:32
19238,3690596734.0,2023-11-23 07:56:33,2023-11-23 08:11:09,493674574366906,desktop,yahoo,windows,,,0 days 00:14:36,3,morning,23 days 01:10:01
19239,3769067089.0,2023-12-10 14:25:48,2023-12-10 14:45:37,493674574366906,desktop,yahoo,windows,,,0 days 00:19:49,6,afternoon,17 days 06:14:39
19240,1166236591.0,2023-12-31 20:43:26,2023-12-31 21:08:50,493674574366906,desktop,yahoo,windows,,,0 days 00:25:24,6,evening,21 days 05:57:49
19241,974487742.0,2023-10-22 09:11:32,2023-10-22 09:45:18,493956965501689,desktop,,windows,,SP,0 days 00:33:46,6,morning,
19242,3194947012.0,2023-11-12 12:35:23,2023-11-12 13:23:56,493956965501689,desktop,,windows,,SP,0 days 00:48:33,6,afternoon,21 days 02:50:05
19243,3628237291.0,2023-11-26 13:50:49,2023-11-26 14:28:38,493956965501689,desktop,,windows,,SP,0 days 00:37:49,6,afternoon,14 days 00:26:53
19244,826431733.0,2023-05-12 01:59:29,2023-05-12 02:58:37,494837089523447,mobile,,ios,EN,FR,0 days 00:59:08,4,night,
19245,1502243499.0,2023-06-22 17:25:04,2023-06-22 17:29:37,494837089523447,mobile,,ios,EN,FR,0 days 00:04:33,3,afternoon,41 days 14:26:27
19246,4143100900.0,2023-09-23 01:21:31,2023-09-23 02:03:28,494837089523447,mobile,,ios,EN,FR,0 days 00:41:57,5,night,92 days 07:51:54
19247,2403649201.0,2023-11-27 02:07:19,2023-11-27 02:08:09,494837089523447,mobile,,ios,EN,FR,0 days 00:00:50,0,night,65 days 00:03:51
19248,3663434576.0,2023-04-25 17:20:14,2023-04-25 17:57:50,495488256667461,mobile,,ios,FR,,0 days 00:37:36,1,afternoon,
19249,4218080661.0,2023-07-09 07:37:57,2023-07-09 08:36:28,495488256667461,mobile,,ios,FR,,0 days 00:58:31,6,morning,74 days 13:40:07
19250,3281334077.0,2023-11-10 18:42:36,2023-11-10 18:43:19,495488256667461,mobile,,ios,FR,,0 days 00:00:43,4,evening,124 days 10:06:08
19251,1217784524.0,2023-11-12 13:11:13,2023-11-12 13:54:14,495488256667461,mobile,,ios,FR,,0 days 00:43:01,6,afternoon,1 days 18:27:54
19252,174166601.0,2023-12-16 01:34:05,2023-12-16 01:39:46,495488256667461,mobile,,ios,FR,,0 days 00:05:41,5,night,33 days 11:39:51
19253,1993251874.0,2023-02-28 22:22:24,2023-02-28 23:02:51,496161091794112,mobile,google,ios,FR,FR,0 days 00:40:27,1,evening,
19254,1076789940.0,2023-04-16 00:31:09,2023-04-16 01:23:34,496161091794112,mobile,google,ios,FR,FR,0 days 00:52:25,6,night,46 days 01:28:18
19255,2004238922.0,2023-08-06 21:11:58,2023-08-06 21:40:05,496161091794112,mobile,google,ios,FR,FR,0 days 00:28:07,6,evening,112 days 19:48:24
19256,1841351005.0,2023-09-03 08:45:34,2023-09-03 09:29:26,496161091794112,mobile,google,ios,FR,FR,0 days 00:43:52,6,morning,27 days 11:05:29
19257,512780432.0,2023-10-03 21:06:20,2023-10-03 21:11:33,496161091794112,mobile,google,ios,FR,FR,0 days 00:05:13,1,evening,30 days 11:36:54
19258,3428920127.0,2023-11-17 07:53:46,2023-11-17 08:02:36,496161091794112,mobile,google,ios,FR,FR,0 days 00:08:50,4,morning,44 days 10:42:13
19259,,2023-02-07 17:11:38,2023-02-07 17:52:35,497799777351449,mobile,google,android,,FR,0 days 00:40:57,1,afternoon,
19260,,2023-04-21 11:55:10,2023-04-21 12:50:36,497799777351449,mobile,google,android,,FR,0 days 00:55:26,4,morning,72 days 18:02:35
19261,1461201645.0,2023-02-12 21:09:15,2023-02-12 22:01:11,498083056229525,mobile,google,ios,,FR,0 days 00:51:56,6,evening,
19262,1134527500.0,2023-07-11 01:17:06,2023-07-11 02:14:52,498083056229525,mobile,google,ios,,FR,0 days 00:57:46,1,night,148 days 03:15:55
19263,1679948074.0,2023-02-05 15:55:53,2023-02-05 16:12:34,498853859964905,mobile,google,ios,FR,SP,0 days 00:16:41,6,afternoon,
19264,1554399909.0,2023-03-01 19:25:34,2023-03-01 20:06:40,498853859964905,mobile,google,ios,FR,SP,0 days 00:41:06,2,evening,24 days 03:13:00
19265,3283425910.0,2023-04-12 00:29:25,2023-04-12 01:14:06,498853859964905,mobile,google,ios,FR,SP,0 days 00:44:41,2,night,41 days 04:22:45
19266,2901938424.0,2023-04-16 16:59:07,2023-04-16 17:06:18,498853859964905,mobile,google,ios,FR,SP,0 days 00:07:11,6,afternoon,4 days 15:45:01
19267,926943703.0,2023-01-11 16:21:31,2023-01-11 16:39:04,499485153242462,mobile,google,android,FR,FR,0 days 00:17:33,2,afternoon,
19268,574792593.0,2023-05-20 21:06:19,2023-05-20 21:17:28,499485153242462,mobile,google,android,FR,FR,0 days 00:11:09,5,evening,129 days 04:27:15
19269,2456545733.0,2023-07-18 13:06:24,2023-07-18 14:03:34,499485153242462,mobile,google,android,FR,FR,0 days 00:57:10,1,afternoon,58 days 15:48:56
19270,1968494094.0,2023-08-30 10:04:39,2023-08-30 10:18:15,499485153242462,mobile,google,android,FR,FR,0 days 00:13:36,2,morning,42 days 20:01:05
19271,,2023-06-01 21:23:29,2023-06-01 21:37:35,500278261374959,mobile,,ios,,FR,0 days 00:14:06,3,evening,
19272,,2023-06-26 22:30:10,2023-06-26 22:56:05,500278261374959,mobile,,ios,,FR,0 days 00:25:55,0,evening,25 days 00:52:35
19273,4002366605.0,2023-03-23 13:34:39,2023-03-23 13:50:59,501399783111641,,google,,,FR,0 days 00:16:20,3,afternoon,
19274,3007783053.0,2023-11-28 05:23:44,2023-11-28 05:43:26,501654118989813,mobile,bing,ios,FR,FR,0 days 00:19:42,1,night,
19275,228896909.0,2023-12-11 00:44:34,2023-12-11 01:06:38,501654118989813,mobile,bing,ios,FR,FR,0 days 00:22:04,0,night,12 days 19:01:08
19276,2736440363.0,2023-06-05 17:06:32,2023-06-05 17:33:52,502690304602619,mobile,bing,android,EN,FR,0 days 00:27:20,0,afternoon,
19277,638450953.0,2023-09-04 13:25:48,2023-09-04 14:21:30,502690304602619,mobile,bing,android,EN,FR,0 days 00:55:42,0,afternoon,90 days 19:51:56
19278,3505486843.0,2023-08-18 22:16:10,2023-08-18 22:34:51,502762163970043,desktop,google,windows,,FR,0 days 00:18:41,4,evening,
19279,1803336158.0,2023-08-19 05:28:29,2023-08-19 05:57:57,502762163970043,desktop,google,windows,,FR,0 days 00:29:28,5,night,0 days 06:53:38
19280,2663805256.0,2023-12-23 18:01:08,2023-12-23 18:07:06,502762163970043,desktop,google,windows,,FR,0 days 00:05:58,5,evening,126 days 12:03:11
19281,876680751.0,2023-01-21 22:03:57,2023-01-21 22:30:52,502824652068582,mobile,google,ios,FR,FR,0 days 00:26:55,5,evening,
19282,1745618905.0,2023-01-23 01:08:11,2023-01-23 01:42:03,502824652068582,mobile,google,ios,FR,FR,0 days 00:33:52,0,night,1 days 02:37:19
19283,3350470966.0,2023-02-01 11:52:41,2023-02-01 12:30:27,502824652068582,mobile,google,ios,FR,FR,0 days 00:37:46,2,morning,9 days 10:10:38
19284,2701160649.0,2023-04-13 13:07:31,2023-04-13 13:20:14,502824652068582,mobile,google,ios,FR,FR,0 days 00:12:43,3,afternoon,71 days 00:37:04
19285,1045108507.0,2023-09-11 03:27:27,2023-09-11 04:15:10,502824652068582,mobile,google,ios,FR,FR,0 days 00:47:43,0,night,150 days 14:07:13
19286,578574568.0,2023-10-05 23:27:15,2023-10-06 00:16:58,502824652068582,mobile,google,ios,FR,FR,0 days 00:49:43,3,evening,24 days 19:12:05
19287,1970959401.0,2023-12-01 13:41:07,2023-12-01 13:54:46,502824652068582,mobile,google,ios,FR,FR,0 days 00:13:39,4,afternoon,56 days 13:24:09
19288,2381049742.0,2023-01-29 13:42:41,2023-01-29 14:23:33,502835402314943,mobile,google,android,FR,FR,0 days 00:40:52,6,afternoon,
19289,2477191305.0,2023-02-07 02:17:07,2023-02-07 02:36:16,502835402314943,mobile,google,android,FR,FR,0 days 00:19:09,1,night,8 days 11:53:34
19290,1497056490.0,2023-08-24 08:35:32,2023-08-24 09:28:34,502835402314943,mobile,google,android,FR,FR,0 days 00:53:02,3,morning,198 days 05:59:16
19291,3865649707.0,2023-10-16 06:35:16,2023-10-16 06:52:49,502835402314943,mobile,google,android,FR,FR,0 days 00:17:33,0,morning,52 days 21:06:42
19292,1136565162.0,2023-07-04 00:11:47,2023-07-04 00:34:03,502844931228762,mobile,google,android,FR,FR,0 days 00:22:16,1,night,
19293,907458664.0,2023-08-28 19:53:27,2023-08-28 20:51:06,502844931228762,mobile,google,android,FR,FR,0 days 00:57:39,0,evening,55 days 19:19:24
